ip,version,eol_status,cve_id,base_score,base_severity,cvss_version
45.135.96.128,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.135.96.128,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.135.96.128,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.135.96.128,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
84.247.13.172,1.1.1k,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2025-68160,4.7,MEDIUM,3.1
217.18.70.135,3.5.1,False,CVE-2025-69418,4.0,MEDIUM,3.1
217.18.70.135,3.5.1,False,CVE-2025-69419,7.4,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2025-69420,7.5,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2025-69421,7.5,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2026-22795,5.5,MEDIUM,3.1
217.18.70.135,3.5.1,False,CVE-2026-22796,5.3,MEDIUM,3.1
217.18.70.135,3.5.1,False,CVE-2026-28387,8.1,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2026-28388,7.5,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2026-28389,7.5,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2026-28390,7.5,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2026-34180,7.5,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2026-42766,5.9,MEDIUM,3.1
217.18.70.135,3.5.1,False,CVE-2026-45447,8.8,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2026-7383,8.1,HIGH,3.1
217.18.70.135,3.5.1,False,CVE-2026-9076,7.5,HIGH,3.1
45.150.128.127,3.1.3,2025-03-14,CVE-2023-5678,5.3,MEDIUM,3.1
45.150.128.127,3.1.3,2025-03-14,CVE-2024-0727,5.5,MEDIUM,3.1
77.162.173.215,3.5.1,False,CVE-2025-68160,4.7,MEDIUM,3.1
77.162.173.215,3.5.1,False,CVE-2025-69418,4.0,MEDIUM,3.1
77.162.173.215,3.5.1,False,CVE-2025-69419,7.4,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2025-69420,7.5,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2025-69421,7.5,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2026-22795,5.5,MEDIUM,3.1
77.162.173.215,3.5.1,False,CVE-2026-22796,5.3,MEDIUM,3.1
77.162.173.215,3.5.1,False,CVE-2026-28387,8.1,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2026-28388,7.5,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2026-28389,7.5,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2026-28390,7.5,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2026-34180,7.5,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2026-42766,5.9,MEDIUM,3.1
77.162.173.215,3.5.1,False,CVE-2026-45447,8.8,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2026-7383,8.1,HIGH,3.1
77.162.173.215,3.5.1,False,CVE-2026-9076,7.5,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2025-68160,4.7,MEDIUM,3.1
128.127.106.33,3.5.1,False,CVE-2025-69418,4.0,MEDIUM,3.1
128.127.106.33,3.5.1,False,CVE-2025-69419,7.4,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2025-69420,7.5,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2025-69421,7.5,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2026-22795,5.5,MEDIUM,3.1
128.127.106.33,3.5.1,False,CVE-2026-22796,5.3,MEDIUM,3.1
128.127.106.33,3.5.1,False,CVE-2026-28387,8.1,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2026-28388,7.5,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2026-28389,7.5,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2026-28390,7.5,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2026-34180,7.5,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2026-42766,5.9,MEDIUM,3.1
128.127.106.33,3.5.1,False,CVE-2026-45447,8.8,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2026-7383,8.1,HIGH,3.1
128.127.106.33,3.5.1,False,CVE-2026-9076,7.5,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.140.8.123,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
46.161.222.207,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
185.222.32.95,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.141.18.106,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.149.91.82,3.0.19,False,CVE-2026-28387,8.1,HIGH,3.1
45.149.91.82,3.0.19,False,CVE-2026-28388,7.5,HIGH,3.1
45.149.91.82,3.0.19,False,CVE-2026-28389,7.5,HIGH,3.1
45.149.91.82,3.0.19,False,CVE-2026-28390,7.5,HIGH,3.1
45.149.91.82,3.0.19,False,CVE-2026-34180,7.5,HIGH,3.1
45.149.91.82,3.0.19,False,CVE-2026-42766,5.9,MEDIUM,3.1
45.149.91.82,3.0.19,False,CVE-2026-45447,8.8,HIGH,3.1
45.149.91.82,3.0.19,False,CVE-2026-7383,8.1,HIGH,3.1
45.149.91.82,3.0.19,False,CVE-2026-9076,7.5,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.136.66.4,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
46.161.223.72,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.135.96.145,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.141.207.43,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.135.96.223,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
45.149.91.27,3.0.19,False,CVE-2026-28387,8.1,HIGH,3.1
45.149.91.27,3.0.19,False,CVE-2026-28388,7.5,HIGH,3.1
45.149.91.27,3.0.19,False,CVE-2026-28389,7.5,HIGH,3.1
45.149.91.27,3.0.19,False,CVE-2026-28390,7.5,HIGH,3.1
45.149.91.27,3.0.19,False,CVE-2026-34180,7.5,HIGH,3.1
45.149.91.27,3.0.19,False,CVE-2026-42766,5.9,MEDIUM,3.1
45.149.91.27,3.0.19,False,CVE-2026-45447,8.8,HIGH,3.1
45.149.91.27,3.0.19,False,CVE-2026-7383,8.1,HIGH,3.1
45.149.91.27,3.0.19,False,CVE-2026-9076,7.5,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
45.136.66.27,1.1.1w,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
185.222.34.147,1.1.1n,2023-09-11,CVE-2026-9076,7.5,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2023-4807,7.8,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2023-5678,5.3,MEDIUM,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2024-0727,5.5,MEDIUM,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2025-68160,4.7,MEDIUM,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2025-69418,4.0,MEDIUM,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2025-69419,7.4,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2025-69420,7.5,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2025-69421,7.5,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-22795,5.5,MEDIUM,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-22796,5.3,MEDIUM,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-28387,8.1,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-28388,7.5,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-28389,7.5,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-28390,7.5,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-34180,7.5,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-42766,5.9,MEDIUM,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-45447,8.8,HIGH,3.1
185.222.35.187,1.1.1n,2023-09-11,CVE-2026-7383,8.1,HIGH,3.1
