ip,version,cve_id,base_score,base_severity,cvss_version
185.142.34.143,unknown,,,,
185.236.176.126,unknown,,,,
94.75.223.87,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
94.75.223.87,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
94.75.223.87,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.28.48,unknown,,,,
88.208.55.162,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
88.208.55.162,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
88.208.55.162,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
88.208.55.162,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
88.208.55.162,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
88.208.55.162,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
88.208.55.162,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
5.79.100.14,unknown,,,,
95.170.74.12,unknown,,,,
46.166.139.162,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
46.166.139.162,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
46.166.139.162,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
217.19.10.7,1.26.2,CVE-2025-23419,5.3,MEDIUM,4.0
217.19.10.7,1.26.2,CVE-2026-49975,7.5,HIGH,3.1
89.41.171.239,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
89.41.171.239,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
89.41.171.239,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
89.41.171.239,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
89.41.171.239,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
89.41.171.239,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
89.41.171.239,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
95.211.150.132,unknown,,,,
45.90.12.4,unknown,,,,
144.178.111.236,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
144.178.111.236,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
144.178.111.236,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
86.89.49.156,1.29.7,CVE-2026-49975,7.5,HIGH,3.1
81.26.208.130,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
81.26.208.130,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
81.26.208.130,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
81.26.208.130,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
81.26.208.130,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
81.26.208.130,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
46.229.168.218,1.12.2,CVE-2018-16843,7.5,HIGH,3.1
46.229.168.218,1.12.2,CVE-2018-16844,7.5,HIGH,3.1
46.229.168.218,1.12.2,CVE-2018-16845,6.1,MEDIUM,3.1
46.229.168.218,1.12.2,CVE-2019-9511,7.5,HIGH,3.1
46.229.168.218,1.12.2,CVE-2019-9513,7.5,HIGH,3.1
46.229.168.218,1.12.2,CVE-2019-9516,6.5,MEDIUM,3.1
46.229.168.218,1.12.2,CVE-2019-20372,5.3,MEDIUM,3.1
46.229.168.218,1.12.2,CVE-2021-23017,7.7,HIGH,3.1
46.229.168.218,1.12.2,CVE-2017-20005,9.8,CRITICAL,3.1
46.229.168.218,1.12.2,CVE-2021-3618,7.4,HIGH,3.1
46.229.168.218,1.12.2,CVE-2022-41741,7.8,HIGH,3.1
46.229.168.218,1.12.2,CVE-2022-41742,7.1,HIGH,3.1
46.229.168.218,1.12.2,CVE-2023-44487,7.5,HIGH,3.1
46.229.168.218,1.12.2,CVE-2025-23419,5.3,MEDIUM,4.0
46.229.168.218,1.12.2,CVE-2026-49975,7.5,HIGH,3.1
45.133.248.160,unknown,,,,
178.170.226.26,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
178.170.226.26,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
178.170.226.26,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
178.170.226.26,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
178.170.226.26,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
178.170.226.26,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
178.170.226.26,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
175.110.112.103,unknown,,,,
80.69.93.145,unknown,,,,
149.210.205.109,unknown,,,,
139.162.51.73,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.51.73,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.51.73,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
185.95.44.93,unknown,,,,
45.149.13.175,unknown,,,,
139.162.103.81,unknown,,,,
45.131.180.45,unknown,,,,
86.90.199.175,unknown,,,,
217.123.78.133,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
217.123.78.133,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
217.123.78.133,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
45.139.121.82,unknown,,,,
37.48.95.75,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
37.48.95.75,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
37.48.95.75,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
37.48.95.75,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
37.48.95.75,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
37.48.95.75,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.48.95.75,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.228.69,unknown,,,,
185.250.207.99,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.250.207.99,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.250.207.99,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.250.207.99,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.250.207.99,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.250.207.99,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.250.207.99,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
82.169.52.118,unknown,,,,
82.192.80.155,unknown,,,,
185.75.246.100,unknown,,,,
185.219.81.14,unknown,,,,
93.158.218.244,unknown,,,,
5.255.109.24,unknown,,,,
95.96.158.34,unknown,,,,
5.2.73.36,1.10.3,CVE-2017-7529,7.5,HIGH,3.1
5.2.73.36,1.10.3,CVE-2018-16843,7.5,HIGH,3.1
5.2.73.36,1.10.3,CVE-2018-16844,7.5,HIGH,3.1
5.2.73.36,1.10.3,CVE-2018-16845,6.1,MEDIUM,3.1
5.2.73.36,1.10.3,CVE-2019-9511,7.5,HIGH,3.1
5.2.73.36,1.10.3,CVE-2019-9513,7.5,HIGH,3.1
5.2.73.36,1.10.3,CVE-2019-9516,6.5,MEDIUM,3.1
5.2.73.36,1.10.3,CVE-2019-20372,5.3,MEDIUM,3.1
5.2.73.36,1.10.3,CVE-2021-23017,7.7,HIGH,3.1
5.2.73.36,1.10.3,CVE-2017-20005,9.8,CRITICAL,3.1
5.2.73.36,1.10.3,CVE-2021-3618,7.4,HIGH,3.1
5.2.73.36,1.10.3,CVE-2022-41741,7.8,HIGH,3.1
5.2.73.36,1.10.3,CVE-2022-41742,7.1,HIGH,3.1
5.2.73.36,1.10.3,CVE-2023-44487,7.5,HIGH,3.1
5.2.73.36,1.10.3,CVE-2026-49975,7.5,HIGH,3.1
80.57.199.103,unknown,,,,
188.137.178.123,unknown,,,,
31.207.45.14,1.27.2,CVE-2025-23419,5.3,MEDIUM,4.0
31.207.45.14,1.27.2,CVE-2026-49975,7.5,HIGH,3.1
185.201.16.53,unknown,,,,
185.95.26.11,unknown,,,,
80.115.23.5,unknown,,,,
83.87.135.251,unknown,,,,
149.210.194.143,unknown,,,,
85.10.159.43,unknown,,,,
178.226.234.160,unknown,,,,
194.146.44.246,unknown,,,,
95.211.225.150,1.28.3,CVE-2026-49975,7.5,HIGH,3.1
89.38.99.176,unknown,,,,
212.178.111.70,unknown,,,,
37.128.148.21,unknown,,,,
84.84.105.78,unknown,,,,
194.180.188.159,1.30.0,,,,
188.137.249.41,unknown,,,,
78.140.183.131,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
78.140.183.131,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
78.140.183.131,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
78.140.183.131,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
78.140.183.131,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
78.140.183.131,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
78.140.183.131,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.71.61.33,unknown,,,,
185.70.184.48,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.70.184.48,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.70.184.48,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
176.56.231.198,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
176.56.231.198,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
176.56.231.198,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
176.56.231.198,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
176.56.231.198,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
176.56.231.198,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
176.56.231.198,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
188.137.253.94,unknown,,,,
185.5.206.195,unknown,,,,
185.37.124.41,unknown,,,,
5.79.123.11,unknown,,,,
94.102.49.97,unknown,,,,
84.104.149.51,unknown,,,,
188.137.229.101,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
188.137.229.101,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
188.137.229.101,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
92.108.174.145,unknown,,,,
37.97.224.106,unknown,,,,
83.96.245.28,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
83.96.245.28,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
83.96.245.28,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
83.96.245.28,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
83.96.245.28,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
83.96.245.28,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
83.96.245.28,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.229.32.130,unknown,,,,
139.162.195.243,1.16.0,CVE-2019-9511,7.5,HIGH,3.1
139.162.195.243,1.16.0,CVE-2019-9513,7.5,HIGH,3.1
139.162.195.243,1.16.0,CVE-2019-9516,6.5,MEDIUM,3.1
139.162.195.243,1.16.0,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.195.243,1.16.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.195.243,1.16.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.195.243,1.16.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.195.243,1.16.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.195.243,1.16.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.195.243,1.16.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.195.243,1.16.0,CVE-2026-49975,7.5,HIGH,3.1
45.91.134.205,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
45.91.134.205,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.91.134.205,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
159.100.67.186,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
159.100.67.186,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
159.100.67.186,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
136.144.244.229,unknown,,,,
145.131.21.188,unknown,,,,
95.211.240.161,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
95.211.240.161,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
95.211.240.161,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
95.211.240.161,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
95.211.240.161,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
95.211.240.161,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
95.211.240.161,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
159.253.5.202,unknown,,,,
185.95.27.49,unknown,,,,
136.144.177.232,unknown,,,,
95.211.58.242,unknown,,,,
67.22.33.130,unknown,,,,
185.95.27.6,unknown,,,,
80.69.89.126,unknown,,,,
84.80.251.4,unknown,,,,
195.22.157.23,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
195.22.157.23,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
195.22.157.23,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
195.22.157.23,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
195.22.157.23,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
195.22.157.23,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
139.162.200.115,unknown,,,,
185.240.28.22,unknown,,,,
45.141.124.208,unknown,,,,
95.168.174.155,1.26.3,CVE-2026-49975,7.5,HIGH,3.1
213.174.139.203,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
213.174.139.203,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
213.174.139.203,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
213.174.139.203,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.174.139.203,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
149.210.191.24,unknown,,,,
193.176.186.69,unknown,,,,
178.21.23.140,unknown,,,,
37.97.168.79,1.10.3,CVE-2017-7529,7.5,HIGH,3.1
37.97.168.79,1.10.3,CVE-2018-16843,7.5,HIGH,3.1
37.97.168.79,1.10.3,CVE-2018-16844,7.5,HIGH,3.1
37.97.168.79,1.10.3,CVE-2018-16845,6.1,MEDIUM,3.1
37.97.168.79,1.10.3,CVE-2019-9511,7.5,HIGH,3.1
37.97.168.79,1.10.3,CVE-2019-9513,7.5,HIGH,3.1
37.97.168.79,1.10.3,CVE-2019-9516,6.5,MEDIUM,3.1
37.97.168.79,1.10.3,CVE-2019-20372,5.3,MEDIUM,3.1
37.97.168.79,1.10.3,CVE-2021-23017,7.7,HIGH,3.1
37.97.168.79,1.10.3,CVE-2017-20005,9.8,CRITICAL,3.1
37.97.168.79,1.10.3,CVE-2021-3618,7.4,HIGH,3.1
37.97.168.79,1.10.3,CVE-2022-41741,7.8,HIGH,3.1
37.97.168.79,1.10.3,CVE-2022-41742,7.1,HIGH,3.1
37.97.168.79,1.10.3,CVE-2023-44487,7.5,HIGH,3.1
37.97.168.79,1.10.3,CVE-2026-49975,7.5,HIGH,3.1
37.97.169.61,1.30.0,,,,
185.209.20.120,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.209.20.120,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.209.20.120,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.209.20.120,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.209.20.120,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.209.20.120,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.209.20.120,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.239.61.79,unknown,,,,
145.53.245.63,unknown,,,,
149.210.148.104,unknown,,,,
46.22.188.203,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
46.22.188.203,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
46.22.188.203,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
46.22.188.203,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
46.22.188.203,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
46.22.188.203,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
139.162.35.208,unknown,,,,
139.162.49.218,1.21.1,CVE-2022-41741,7.8,HIGH,3.1
139.162.49.218,1.21.1,CVE-2022-41742,7.1,HIGH,3.1
139.162.49.218,1.21.1,CVE-2023-44487,7.5,HIGH,3.1
139.162.49.218,1.21.1,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.49.218,1.21.1,CVE-2026-49975,7.5,HIGH,3.1
139.162.159.101,unknown,,,,
212.80.213.26,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
212.80.213.26,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
212.80.213.26,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
212.80.213.26,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
212.80.213.26,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
212.80.213.26,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
212.80.213.26,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
82.169.194.184,unknown,,,,
5.2.64.111,1.26.3,CVE-2026-49975,7.5,HIGH,3.1
46.229.166.142,1.23.3,CVE-2023-44487,7.5,HIGH,3.1
46.229.166.142,1.23.3,CVE-2025-23419,5.3,MEDIUM,4.0
46.229.166.142,1.23.3,CVE-2026-49975,7.5,HIGH,3.1
139.162.87.143,unknown,,,,
178.162.173.137,unknown,,,,
62.131.254.32,unknown,,,,
139.162.210.239,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.210.239,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.210.239,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.210.239,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.210.239,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
212.86.114.73,unknown,,,,
95.211.27.246,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
95.211.27.246,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
95.211.27.246,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
188.215.229.214,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
188.215.229.214,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
188.215.229.214,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
62.212.95.190,1.19.5,CVE-2021-23017,7.7,HIGH,3.1
62.212.95.190,1.19.5,CVE-2021-3618,7.4,HIGH,3.1
62.212.95.190,1.19.5,CVE-2022-41741,7.8,HIGH,3.1
62.212.95.190,1.19.5,CVE-2022-41742,7.1,HIGH,3.1
62.212.95.190,1.19.5,CVE-2023-44487,7.5,HIGH,3.1
62.212.95.190,1.19.5,CVE-2025-23419,5.3,MEDIUM,4.0
62.212.95.190,1.19.5,CVE-2026-49975,7.5,HIGH,3.1
213.108.110.180,unknown,,,,
139.162.91.39,unknown,,,,
185.135.241.17,unknown,,,,
213.108.105.229,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
213.108.105.229,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
213.108.105.229,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
213.108.105.229,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
213.108.105.229,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
213.108.105.229,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.108.105.229,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
193.109.69.142,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
193.109.69.142,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
193.109.69.142,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
193.109.69.142,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
193.109.69.142,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
193.109.69.142,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
193.109.69.142,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
95.211.180.56,unknown,,,,
139.162.80.65,unknown,,,,
31.151.161.101,unknown,,,,
89.146.16.154,unknown,,,,
85.10.147.13,unknown,,,,
84.105.252.87,unknown,,,,
139.162.202.57,1.10.1,CVE-2016-1247,7.8,HIGH,3.1
139.162.202.57,1.10.1,CVE-2017-7529,7.5,HIGH,3.1
139.162.202.57,1.10.1,CVE-2018-16843,7.5,HIGH,3.1
139.162.202.57,1.10.1,CVE-2018-16844,7.5,HIGH,3.1
139.162.202.57,1.10.1,CVE-2018-16845,6.1,MEDIUM,3.1
139.162.202.57,1.10.1,CVE-2019-9511,7.5,HIGH,3.1
139.162.202.57,1.10.1,CVE-2019-9513,7.5,HIGH,3.1
139.162.202.57,1.10.1,CVE-2019-9516,6.5,MEDIUM,3.1
139.162.202.57,1.10.1,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.202.57,1.10.1,CVE-2021-23017,7.7,HIGH,3.1
139.162.202.57,1.10.1,CVE-2017-20005,9.8,CRITICAL,3.1
139.162.202.57,1.10.1,CVE-2021-3618,7.4,HIGH,3.1
139.162.202.57,1.10.1,CVE-2022-41741,7.8,HIGH,3.1
139.162.202.57,1.10.1,CVE-2022-41742,7.1,HIGH,3.1
139.162.202.57,1.10.1,CVE-2023-44487,7.5,HIGH,3.1
139.162.202.57,1.10.1,CVE-2026-49975,7.5,HIGH,3.1
193.239.222.120,unknown,,,,
139.162.101.92,unknown,,,,
94.157.187.135,1.29.8,,,,
37.46.199.10,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
37.46.199.10,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
37.46.199.10,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
37.46.199.10,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
37.46.199.10,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
37.46.199.10,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.46.199.10,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
23.108.217.188,unknown,,,,
146.0.73.151,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
146.0.73.151,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
146.0.73.151,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
146.0.73.151,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
146.0.73.151,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
146.0.73.151,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
146.0.73.151,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.136.165,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.136.165,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.136.165,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
37.97.134.143,unknown,,,,
95.168.175.236,unknown,,,,
193.37.248.15,unknown,,,,
91.184.19.146,unknown,,,,
185.95.44.21,unknown,,,,
213.174.139.21,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
213.174.139.21,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
213.174.139.21,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
213.174.139.21,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.174.139.21,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
85.17.65.35,unknown,,,,
194.187.99.207,unknown,,,,
94.213.103.93,unknown,,,,
185.218.226.218,unknown,,,,
194.213.127.41,unknown,,,,
5.79.98.222,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.79.98.222,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.79.98.222,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.79.98.222,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.79.98.222,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.79.98.222,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.79.98.222,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
212.19.236.50,unknown,,,,
77.83.188.40,unknown,,,,
84.27.90.67,unknown,,,,
84.85.223.64,unknown,,,,
185.153.188.42,unknown,,,,
212.119.35.12,unknown,,,,
158.173.146.12,unknown,,,,
80.79.4.17,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
80.79.4.17,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
80.79.4.17,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
80.79.4.17,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
80.79.4.17,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
80.79.4.17,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
80.79.4.17,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
78.140.154.228,1.10.2,CVE-2017-7529,7.5,HIGH,3.1
78.140.154.228,1.10.2,CVE-2018-16843,7.5,HIGH,3.1
78.140.154.228,1.10.2,CVE-2018-16844,7.5,HIGH,3.1
78.140.154.228,1.10.2,CVE-2018-16845,6.1,MEDIUM,3.1
78.140.154.228,1.10.2,CVE-2019-9511,7.5,HIGH,3.1
78.140.154.228,1.10.2,CVE-2019-9513,7.5,HIGH,3.1
78.140.154.228,1.10.2,CVE-2019-9516,6.5,MEDIUM,3.1
78.140.154.228,1.10.2,CVE-2019-20372,5.3,MEDIUM,3.1
78.140.154.228,1.10.2,CVE-2021-23017,7.7,HIGH,3.1
78.140.154.228,1.10.2,CVE-2017-20005,9.8,CRITICAL,3.1
78.140.154.228,1.10.2,CVE-2021-3618,7.4,HIGH,3.1
78.140.154.228,1.10.2,CVE-2022-41741,7.8,HIGH,3.1
78.140.154.228,1.10.2,CVE-2022-41742,7.1,HIGH,3.1
78.140.154.228,1.10.2,CVE-2023-44487,7.5,HIGH,3.1
78.140.154.228,1.10.2,CVE-2026-49975,7.5,HIGH,3.1
188.190.113.253,unknown,,,,
81.93.63.101,unknown,,,,
185.38.88.72,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
185.38.88.72,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
185.38.88.72,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
37.48.76.167,unknown,,,,
89.149.224.110,unknown,,,,
77.72.147.118,1.14.2,CVE-2018-16845,6.1,MEDIUM,3.1
77.72.147.118,1.14.2,CVE-2019-9511,7.5,HIGH,3.1
77.72.147.118,1.14.2,CVE-2019-9513,7.5,HIGH,3.1
77.72.147.118,1.14.2,CVE-2019-9516,6.5,MEDIUM,3.1
77.72.147.118,1.14.2,CVE-2019-20372,5.3,MEDIUM,3.1
77.72.147.118,1.14.2,CVE-2021-23017,7.7,HIGH,3.1
77.72.147.118,1.14.2,CVE-2021-3618,7.4,HIGH,3.1
77.72.147.118,1.14.2,CVE-2022-41741,7.8,HIGH,3.1
77.72.147.118,1.14.2,CVE-2022-41742,7.1,HIGH,3.1
77.72.147.118,1.14.2,CVE-2023-44487,7.5,HIGH,3.1
77.72.147.118,1.14.2,CVE-2025-23419,5.3,MEDIUM,4.0
77.72.147.118,1.14.2,CVE-2026-49975,7.5,HIGH,3.1
86.86.207.63,unknown,,,,
46.182.223.94,unknown,,,,
188.227.87.4,unknown,,,,
80.85.141.35,1.28.3,CVE-2026-49975,7.5,HIGH,3.1
83.81.191.75,unknown,,,,
136.144.171.170,unknown,,,,
136.144.189.81,unknown,,,,
81.172.208.169,unknown,,,,
149.210.197.101,1.10.3,CVE-2017-7529,7.5,HIGH,3.1
149.210.197.101,1.10.3,CVE-2018-16843,7.5,HIGH,3.1
149.210.197.101,1.10.3,CVE-2018-16844,7.5,HIGH,3.1
149.210.197.101,1.10.3,CVE-2018-16845,6.1,MEDIUM,3.1
149.210.197.101,1.10.3,CVE-2019-9511,7.5,HIGH,3.1
149.210.197.101,1.10.3,CVE-2019-9513,7.5,HIGH,3.1
149.210.197.101,1.10.3,CVE-2019-9516,6.5,MEDIUM,3.1
149.210.197.101,1.10.3,CVE-2019-20372,5.3,MEDIUM,3.1
